###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
60060.032636 -21.003  1.368   -14   20 o  0   1.94 266.37407 -29.31596  6112.43  1945.33 2.19 2.07 -45.9 -0.502 18.83 20.41 03a60060o0666o
60060.035600  20.004  0.492    36   18 o  0   2.25 266.37407 -29.31596  6169.00  2024.36 2.14 2.02 -43.4 -0.494 19.12 20.74 03a60060o0672o
60060.040806  20.840  1.041    17   17 o  0   1.34 266.37407 -29.31596  6192.77  1908.50 2.11 1.99 -44.8 -0.499 19.09 20.75 03a60060o0683o
60060.173856  19.450  0.673    60   41 o  0   1.05 266.37407 -29.31596  4395.43  8602.64 2.55 2.13 -36.6 -0.386 18.20 18.39 03a60060o0938o
60063.032888  21.154  1.325    12   17 o  0   1.49 266.37407 -29.31596  7649.00  7602.76 2.76 2.30 -17.3 -0.421 18.77 20.70 03a60063o0674o
60063.035198  21.047  1.259    14   17 o  0   1.31 266.37407 -29.31596  7630.59  7564.17 2.83 2.34 -21.3 -0.424 18.67 20.67 03a60063o0679o
60063.040680  19.984  0.667    37   25 o  0   0.52 266.37407 -29.31596  7688.52  7642.86 2.89 2.25 -12.2 -0.419 18.74 20.67 03a60063o0690o
60063.046083  21.399  2.551    10   26 o  0   0.69 266.37407 -29.31596  7713.27  7527.59 2.39 2.08 -47.4 -0.457 18.80 20.74 03a60063o0700o
60065.986095  20.756  1.741    18   32 o  0   0.83 266.37407 -29.31596  1616.49  7275.33 2.38 2.00 -58.7 -0.429 18.74 19.57 03a60066o0564o
60066.013728 -19.638  0.803   -51   41 o  0   1.28 266.37407 -29.31596  1601.26  7232.39 2.45 2.11 -53.8 -0.411 18.02 18.50 03a60066o0620o
60066.015568  19.348  0.939    66   62 o  0   1.81 266.37407 -29.31596  1658.31  7311.88 2.40 2.12 -56.1 -0.414 17.77 18.20 03a60066o0624o
60066.018621  12.390  0.002 40177   96 o  0 8814.96 266.37407 -29.31596  1680.51  7196.91 2.44 2.09 -60.6 -0.405 17.27 17.48 03a60066o0630o
60067.221600 -21.041  1.754   -14   24 o  0   1.21 266.37407 -29.31596  1740.40  7409.06 2.32 1.87 -88.8 -0.393 18.61 19.39 04a60067o0570o
60067.224329 -21.865  5.529    -6   36 o  0   0.67 266.37407 -29.31596  1721.92  7370.24 2.37 1.92 -88.4 -0.389 18.62 19.39 04a60067o0576o
60067.227078 -21.606  3.815    -8   32 o  0   0.91 266.37407 -29.31596  1781.84  7448.80 2.42 1.88 -88.1 -0.387 18.65 19.38 04a60067o0582o
60067.233256 -20.982  1.754   -15   26 o  0   0.78 266.37407 -29.31596  1804.38  7333.30 2.38 1.86 -89.7 -0.390 18.64 19.40 04a60067o0592o
60068.265575 -20.784  1.915   -18   34 o  0   0.82 266.37407 -29.31596  8170.15  3811.59 2.30 2.08 -32.3 -0.402 18.27 19.28 04a60068o0671o
60068.271341 -21.471  2.803    -9   26 o  0   1.36 266.37407 -29.31596  8154.86  3773.26 2.29 2.03 -27.9 -0.398 18.32 19.29 04a60068o0683o
60068.278262 -20.713  1.238   -19   23 o  0   1.23 266.37407 -29.31596  8216.26  3849.96 2.29 2.02 -23.9 -0.407 18.28 19.33 04a60068o0698o
60068.283402 -21.504  3.800    -9   34 o  0   0.82 266.37407 -29.31596  8241.32  3734.83 2.38 2.08 -22.1 -0.393 18.33 19.36 04a60068o0707o
60068.992130  15.778  0.021  1774   38 o  0 130.15 266.37407 -29.31596  8097.97  3840.94 2.31 2.11 -52.7 -0.448 18.37 19.19 03a60069o0632o
60068.993977  13.158  0.002 19800   38 o  0 16139.51 266.37407 -29.31596  8078.59  3801.78 2.29 2.01 -50.4 -0.458 18.39 19.19 03a60069o0636o
60068.996804  17.705  0.132   301   40 o  0  14.93 266.37407 -29.31596  8136.74  3878.14 2.29 2.11 -38.3 -0.435 18.33 19.20 03a60069o0642o
60069.001963 -21.936  5.385    -6   33 o  0   9.02 266.37407 -29.31596  8159.11  3761.80 2.24 2.03 -48.4 -0.451 18.45 19.20 03a60069o0653o
60070.219750 -18.627  0.472  -129   61 o  0   1.05 266.37407 -29.31596  3298.27  9661.04 2.70 1.91 -78.7 -0.407 17.82 17.79 04a60070o0582o
60070.221584  21.102  3.934    13   52 o  0   1.38 266.37407 -29.31596  3279.14  9621.56 2.68 1.87 -78.5 -0.412 17.88 17.79 04a60070o0586o
60070.224785  19.312  0.692    68   47 o  0   1.56 266.37407 -29.31596  3340.00  9700.19 2.70 1.88 -78.8 -0.408 17.86 17.80 04a60070o0593o
60070.235760 -21.130  4.352   -13   56 o  0   1.03 266.37407 -29.31596  3364.81  9583.32 2.69 1.86 -80.5 -0.418 17.85 17.87 04a60070o0615o
60075.064072 -20.676  1.796   -20   35 o  0   1.24 266.37407 -29.31596   958.37  3035.58 2.30 1.98 -65.1 -0.432 18.36 19.70 03a60075o0777o
60075.069573  21.315  4.394    11   48 o  0   0.96 266.37407 -29.31596   976.63  3074.42 2.35 1.98 -62.4 -0.406 17.80 18.56 03a60075o0788o
60075.073252 -19.762  0.819   -45   37 o  0   0.56 266.37407 -29.31596   918.29  2997.06 2.32 1.98 -65.0 -0.411 18.31 19.47 03a60075o0796o
60075.084404 -20.437  1.615   -24   39 o  0   0.55 266.37407 -29.31596   895.26  3114.19 2.35 1.98 -60.8 -0.419 18.17 19.43 03a60075o0819o
60076.246169  22.947 20.923     2   50 o  0   0.70 266.37407 -29.31596  2044.95  1690.89 2.11 1.72  47.4 -0.455 18.21 18.93 04a60076o0644o
60076.249242 -19.683  0.792   -49   38 o  0   0.81 266.37407 -29.31596  2028.77  1651.58 2.19 1.75  46.4 -0.451 18.09 18.79 04a60076o0650o
60076.254439  19.610  0.728    52   38 o  0   1.53 266.37407 -29.31596  2090.86  1730.68 2.18 1.69  46.2 -0.452 18.19 18.90 04a60076o0661o
60076.259901  19.777  0.939    45   42 o  0   0.89 266.37407 -29.31596  2113.32  1613.71 2.14 1.73  48.2 -0.461 18.23 18.99 04a60076o0673o
60079.260275  20.290  0.809    28   22 o  0   0.82 266.37407 -29.31596  7667.75  5654.12 2.34 2.15 -35.1 -0.425 18.55 20.80 04a60079o0400o
60079.262079  20.512  1.023    23   23 o  0   0.59 266.37407 -29.31596  7649.64  5616.31 2.16 1.98 -31.2 -0.433 18.71 20.81 04a60079o0404o
60079.265249  20.450  1.203    24   29 o  0   0.67 266.37407 -29.31596  7710.86  5692.40 2.29 2.11 -41.1 -0.426 18.57 20.68 04a60079o0411o
60079.335129  20.257  1.657    29   48 o  0   0.60 266.37407 -29.31596  3022.17  5014.42 2.02 1.79  81.9 -0.429 18.51 20.50 04a60079o0475o
60080.960786  21.510  1.545     9   14 c  0   0.52 266.37407 -29.31596   219.39  3537.47 2.32 2.14 -55.2 -0.406 19.57 21.32 03a60081o0581c
60080.962618  22.003  2.787     6   16 c  0   0.42 266.37407 -29.31596   201.85  3496.65 2.35 2.20 -54.1 -0.403 19.59 21.32 03a60081o0585c
60080.977937  21.769  1.906     7   14 c  0   0.66 266.37407 -29.31596   264.11  3574.65 2.50 2.25 -20.4 -0.401 19.44 21.23 03a60081o0612c
60080.978846  20.201  0.607    30   18 c  0   1.01 266.37407 -29.31596 10026.91  3741.72 2.44 2.14 -47.4 -0.400 19.05 21.38 03a60081o0614c
60080.980684  19.751  0.487    46   22 c  0   0.99 266.37407 -29.31596 10008.64  3703.12 2.39 2.17 -42.7 -0.407 19.06 21.37 03a60081o0618c
60080.981135  21.331  1.363    11   14 c  0   1.00 266.37407 -29.31596   286.19  3458.68 2.34 2.15 -33.4 -0.410 19.37 21.12 03a60081o0619c
60080.998551  20.126  1.067    32   34 c  0   0.32 266.37407 -29.31596 10071.34  3779.36 2.43 2.20 -33.6 -0.394 18.95 21.18 03a60081o0652c
60081.001327  19.743  0.407    46   19 c  0   0.84 266.37407 -29.31596 10094.48  3663.13 2.36 2.14 -45.4 -0.408 19.06 21.44 03a60081o0658c
60082.223214 -22.013  4.585    -6   26 o  0   0.66 266.37407 -29.31596  2214.47  3639.37 2.25 2.01  57.1 -0.413 18.75 20.31 04a60082o0582o
60082.226126 -20.968  1.564   -15   23 o  0   0.96 266.37407 -29.31596  2197.57  3600.34 2.34 2.07  53.7 -0.409 18.78 20.32 04a60082o0588o
60082.231698  23.546 15.200     1   21 o  0   0.91 266.37407 -29.31596  2258.36  3679.15 2.25 2.01  54.1 -0.416 18.74 20.33 04a60082o0600o
60082.236852 -23.503 20.273    -1   29 o  0   0.43 266.37407 -29.31596  2281.06  3562.86 2.18 1.93  56.1 -0.431 18.74 20.34 04a60082o0611o
60083.976057  21.459  1.306    10   12 c  0   0.97 266.37407 -29.31596  5684.18  7673.04 2.78 2.33 -11.6 -0.393 19.46 21.38 03a60084o0599c
60083.977904  22.278  2.933     4   13 c  0   0.71 266.37407 -29.31596  5665.63  7634.07 2.70 2.31 -13.7 -0.398 19.47 21.38 03a60084o0603c
60083.980673  21.695  1.623     8   12 c  0   0.91 266.37407 -29.31596  5723.25  7712.08 2.63 2.29 -17.3 -0.400 19.52 21.40 03a60084o0609c
60083.986437  21.296  1.120    11   12 c  0   0.62 266.37407 -29.31596  5746.86  7596.68 2.49 2.21 -37.9 -0.416 19.53 21.42 03a60084o0621c
60088.367465  18.292  0.411   175   72 o  0   1.07 266.37407 -29.31596  1621.44  7928.52 2.56 2.23 -45.4 -0.448 18.01 19.77 02a60088o0269o
60092.943564  19.518  0.506    57   29 o  0   1.41 266.37407 -29.31596  9056.62  9356.70 3.75 2.73 -19.7 -0.365 18.29 20.61 03a60093o0554o
60092.946479  19.662  0.511    50   25 o  0   1.23 266.37407 -29.31596  9038.26  9317.72 3.87 2.90 -18.7 -0.362 18.28 20.56 03a60093o0560o
60092.952875 -22.157  4.000    -5   20 o  0   1.02 266.37407 -29.31596  9097.17  9396.75 3.04 2.52 -44.1 -0.412 18.39 20.61 03a60093o0571o
60092.958911  20.464  0.904    24   21 o  0   0.82 266.37407 -29.31596  9119.81  9280.55 3.02 2.51 -39.8 -0.414 18.34 20.64 03a60093o0582o
60109.272800 -21.929  2.270    -6   14 c  0   0.91 266.37407 -29.31596   748.49  8854.63 2.80 2.08 -81.7 -0.354 19.04 21.07 04a60109o0682c
60109.275960 -21.318  1.066   -11   12 c  0   1.12 266.37407 -29.31596   767.31  8891.95 2.87 2.18 -81.8 -0.348 19.06 21.06 04a60109o0688c
60109.307252  19.906  0.352    40   14 c  0   0.93 266.37407 -29.31596   705.13  8797.97 2.88 2.23 -82.6 -0.344 18.98 20.93 04a60109o0745c
60109.313129  20.484  0.602    23   14 c  0   1.17 266.37407 -29.31596   684.39  8913.82 2.85 2.22 -80.8 -0.347 18.99 20.90 04a60109o0755c
60112.233934 -21.654  2.239    -8   18 c  0   0.75 266.37407 -29.31596  2936.58  3017.23 2.14 1.88  55.6 -0.393 18.77 20.69 04a60112o0619c
60112.236743 -20.964  0.990   -15   15 c  0   0.98 266.37407 -29.31596  2955.42  3053.92 2.13 1.89  51.0 -0.399 18.93 20.94 04a60112o0625c
60112.241858 -21.979  3.154    -6   18 c  0   0.58 266.37407 -29.31596  2897.74  2971.00 2.11 1.87  50.0 -0.401 18.86 20.81 04a60112o0636c
60112.264605 -24.404 27.400    -1   17 c  0   0.55 266.37407 -29.31596  2878.72  3070.20 2.14 1.89  51.2 -0.396 18.99 21.09 04a60112o0682c
60119.923914 -21.903  3.643    -6   23 o  0   0.81 266.37407 -29.31596  7455.99  1026.49 2.82 2.60 -12.7 -0.418 18.75 20.41 03a60120o0517o
60119.926655  18.589  0.278   133   37 o  0   8.19 266.37407 -29.31596  7473.84  1067.16 2.80 2.67 -19.4 -0.404 18.13 19.60 03a60120o0523o
60119.931986  14.130  0.004  8092   34 o  0 2215.44 266.37407 -29.31596  7416.40   987.91 2.72 2.57 -37.2 -0.410 18.01 19.80 03a60120o0534o
60130.222601  19.614  0.797    52   41 o  0   0.95 266.37407 -29.31596 10456.98  6894.31 2.62 2.25 -16.8 -0.426 18.24 18.89 04a60130o0608o
60130.225527 -19.248  0.537   -72   39 o  0   1.02 266.37407 -29.31596 10475.93  6932.23 2.85 2.44 -12.4 -0.403 18.27 19.07 04a60130o0614o
60130.231128  20.896  2.596    16   41 o  0   0.92 266.37407 -29.31596 10416.86  6849.85 2.75 2.31 -14.0 -0.407 18.25 18.84 04a60130o0625o
60130.241202  20.701  2.190    19   42 o  0   1.28 266.37407 -29.31596 10394.45  6961.78 2.75 2.32 -14.2 -0.419 18.20 18.86 04a60130o0643o
60131.935579 -18.581  0.507  -134   68 o  0   1.60 266.37407 -29.31596  8375.85  7062.46 3.09 2.58 -14.3 -0.385 17.51 17.97 03a60132o0516o
60131.943009  17.630  0.264   322   85 o  0   3.16 266.37407 -29.31596  8394.67  7102.90 3.93 2.84  -4.4 -0.405 17.40 17.96 03a60132o0529o
60131.946306  14.567  0.019  5412  103 o  0  68.41 266.37407 -29.31596  8338.07  7022.72 3.82 3.03 -12.3 -0.416 17.15 17.64 03a60132o0536o
60131.958163  16.564  0.147   860  126 o  0   3.86 266.37407 -29.31596  8315.23  7136.81 3.88 2.87  -4.6 -0.415 17.06 17.48 03a60132o0560o
60136.180996  19.745  0.470    46   22 o  0   1.35 266.37407 -29.31596  2670.25  8721.79 3.68 3.10 -78.8 -0.343 18.50 20.67 04a60136o0323o
60136.184184  21.508  2.656     9   24 o  0   0.94 266.37407 -29.31596  2690.41  8757.81 3.56 2.98 -80.5 -0.345 18.54 20.65 04a60136o0329o
60136.190081 -21.249  2.139   -12   25 o  0   0.86 266.37407 -29.31596  2632.09  8675.90 3.77 3.27 -77.3 -0.318 18.37 20.65 04a60136o0342o
60136.203634  19.932  0.573    39   22 o  0   1.16 266.37407 -29.31596  2612.91  8784.58 3.67 3.06 -80.3 -0.326 18.39 20.57 04a60136o0371o
60137.899656 -21.800  1.649    -7   11 c  0   0.62 266.37407 -29.31596  9049.18  5256.00 2.38 2.08 -49.7 -0.420 19.67 21.58 03a60138o0441c
60137.902452 -21.215  0.878   -12   10 c  0   0.68 266.37407 -29.31596  9066.30  5294.01 2.44 2.19 -26.9 -0.427 19.60 21.58 03a60138o0447c
60137.907985 -22.233  2.838    -5   13 c  0   0.51 266.37407 -29.31596  9009.01  5213.74 2.36 2.15 -42.4 -0.428 19.67 21.58 03a60138o0459c
60139.156255  13.606  0.002 13107   29 o  0 9767.35 266.37407 -29.31596  9158.84  5149.14 2.55 2.17 -23.6 -0.435 18.98 20.86 04a60139o0454o
60139.159061  14.225  0.004  7411   26 o  0 3521.68 266.37407 -29.31596  9178.16  5186.78 2.70 2.23 -17.4 -0.420 18.94 20.85 04a60139o0460o
60139.164561  19.411  0.551    62   34 o  0   0.93 266.37407 -29.31596  9119.15  5104.63 2.64 2.15 -19.3 -0.430 18.92 20.83 04a60139o0472o
60139.174857  19.472  0.484    59   29 o  0   0.58 266.37407 -29.31596  9099.55  5213.07 2.63 2.17 -19.8 -0.427 18.96 20.82 04a60139o0493o
60140.907890  21.249  1.094    12   13 c  0   1.13 266.37407 -29.31596  6572.98  9037.03 2.96 2.44 -13.7 -0.391 19.45 21.44 03a60141o0328c
60140.911164 -24.555 22.667    -0   12 c  0   1.02 266.37407 -29.31596  6590.38  9075.95 2.80 2.42 -21.7 -0.401 19.43 21.39 03a60141o0335c
60140.918502 -21.014  1.288   -14   18 c  0   0.39 266.37407 -29.31596  6534.22  8995.97 2.68 2.36 -25.5 -0.420 19.37 21.31 03a60141o0351c
60140.929765  16.229  0.017  1171   20 c  0  94.32 266.37407 -29.31596  6511.17  9112.73 3.76 2.85  -9.3 -0.371 18.83 20.94 03a60141o0374c
60142.152986 -20.802  3.031   -17   53 o  0   0.56 266.37407 -29.31596  1479.32  1284.91 2.59 1.96  45.8 -0.445 18.38 21.25 04a60142o0448o
60142.159293 -22.179  4.897    -5   24 o  0   0.38 266.37407 -29.31596  1498.54  1318.40 2.43 1.92  43.9 -0.459 18.34 21.22 04a60142o0461o
60142.162026 -23.040  7.647    -2   17 o  0   0.74 266.37407 -29.31596  1438.43  1238.88 2.53 1.92  43.7 -0.456 18.40 21.24 04a60142o0467o
60142.173368 -21.793  3.345    -7   23 o  0   0.64 266.37407 -29.31596  1420.26  1348.70 2.46 1.92  46.4 -0.450 18.44 21.25 04a60142o0491o
60146.892773 -21.917  1.705    -6   11 c  0   0.88 266.37407 -29.31596  6805.34  2861.88 2.45 2.29 -30.4 -0.435 19.54 21.39 03a60147o0390c
60146.896057  20.880  0.843    16   14 c  0   0.66 266.37407 -29.31596  6822.88  2900.29 2.53 2.30 -23.1 -0.423 19.51 21.34 03a60147o0397c
60146.911819  21.767  1.838     7   13 c  0   0.88 266.37407 -29.31596  6742.70  2935.33 3.07 2.32  -5.5 -0.420 19.31 21.24 03a60147o0428c
60148.141663 -20.312  1.203   -27   33 o  0   0.60 266.37407 -29.31596  4480.61  6667.09 2.31 1.96 -83.5 -0.424 18.43 20.04 04a60148o0420o
60148.144512 -21.111  1.922   -13   25 o  0   0.77 266.37407 -29.31596  4498.77  6703.30 2.36 1.99 -81.8 -0.424 18.52 20.22 04a60148o0426o
60148.149602  21.620  7.192     8   59 o  0   1.85 266.37407 -29.31596  4441.88  6621.68 2.38 2.00 -83.4 -0.409 17.96 19.32 04a60148o0437o
60148.158668   0.000 20.442    -0   24 o  0   1.18 266.37407 -29.31596  4422.06  6731.52 2.19 1.79 -82.5 -0.443 18.53 20.01 04a60148o0455o
60149.876846 -22.116  4.559    -5   24 o  0   0.54 266.37407 -29.31596  9420.75   998.65 2.53 2.32 -21.5 -0.469 19.14 20.60 03a60150o0370o
60149.880349 -20.541  0.963   -22   21 o  0   0.62 266.37407 -29.31596  9441.41  1039.61 2.77 2.32  -2.2 -0.445 19.03 20.56 03a60150o0377o
60149.885813  20.777  1.333    18   24 o  0   0.60 266.37407 -29.31596  9382.16   958.31 3.09 2.37  -1.7 -0.445 18.99 20.57 03a60150o0388o
60149.915038  22.665  8.312     3   26 o  0   0.38 266.37407 -29.31596  9397.43  1015.51 3.56 2.23   3.9 -0.421 19.02 20.57 03a60150o0447o
60158.894244  18.585  0.353   134   47 o  0   0.76 266.37407 -29.31596 10387.06  9006.59 2.73 2.15 -40.8 -0.429 18.52 19.23 03a60159o0425o
60158.894695 -20.094  0.910   -33   30 o  0   1.10 266.37407 -29.31596   560.03  8765.64 2.62 2.29 -38.7 -0.406 18.39 19.26 03a60159o0426o
60158.897516  21.041  3.326    14   46 o  0   0.67 266.37407 -29.31596 10405.70  9046.64 2.87 2.24 -38.6 -0.409 18.48 19.21 03a60159o0432o
60158.897969  20.914  1.760    16   28 o  0   1.64 266.37407 -29.31596   578.23  8804.60 2.75 2.38 -35.2 -0.403 18.41 19.24 03a60159o0433o
60158.903648  21.189  3.273    12   40 o  0   0.82 266.37407 -29.31596 10347.26  8962.54 2.82 2.22 -39.4 -0.409 18.53 19.19 03a60159o0445o
60158.904099 -20.047  0.867   -35   30 o  0   1.15 266.37407 -29.31596   521.20  8725.13 2.71 2.36 -33.8 -0.412 18.34 19.22 03a60159o0446o
60158.913617 -19.508  0.685   -57   39 o  0   1.05 266.37407 -29.31596 10330.34  9080.88 2.85 2.31 -34.4 -0.402 18.46 19.12 03a60159o0466o
60158.914067  19.898  0.877    40   35 o  0   1.03 266.37407 -29.31596   501.17  8844.72 2.67 2.29 -36.6 -0.403 18.40 19.16 03a60159o0467o
60160.123850  19.600  0.541    52   28 o  0   0.68 266.37407 -29.31596  4575.35  8591.22 2.57 1.90 -80.9 -0.430 18.52 19.86 04a60160o0373o
60160.127594  20.885  1.653    16   27 o  0   0.73 266.37407 -29.31596  4594.02  8627.07 2.55 1.86 -78.3 -0.436 18.56 19.85 04a60160o0381o
60160.133085  19.920  0.864    39   34 o  0   0.69 266.37407 -29.31596  4537.46  8546.40 2.55 1.84 -81.5 -0.439 18.54 19.80 04a60160o0393o
60160.146159  20.656  1.456    20   29 o  0   0.92 266.37407 -29.31596  4515.79  8654.20 2.55 1.90 -79.4 -0.437 18.59 19.72 04a60160o0421o
60161.854021  20.446  1.146    24   28 o  0   0.70 266.37407 -29.31596  2882.73  2969.26 3.54 2.79  -7.2 -0.390 18.36 20.69 03a60162o0327o
60161.857324  20.156  0.653    31   20 o  0   1.19 266.37407 -29.31596  2901.05  3007.82 3.11 2.44  -4.2 -0.401 18.55 20.68 03a60162o0334o
60161.862857 -21.238  2.077   -12   24 o  0   0.66 266.37407 -29.31596  2843.66  2929.50 3.42 2.47  -7.2 -0.396 18.49 20.66 03a60162o0346o
60161.874953 -19.458  0.607   -60   36 o  0   0.71 266.37407 -29.31596  2819.86  3042.65 2.33 2.18 -27.0 -0.436 18.62 20.55 03a60162o0372o
60163.135311  23.289  6.750     2   12 c  0   0.85 266.37407 -29.31596  2940.09  2988.67 2.47 2.23  51.4 -0.372 19.04 21.31 04a60163o0263c
60163.139070  22.957  5.556     2   13 c  0   0.86 266.37407 -29.31596  2958.96  3024.96 2.35 2.09  53.9 -0.384 19.13 21.33 04a60163o0271c
60163.144156  22.062  2.257     5   12 c  0   1.17 266.37407 -29.31596  2898.87  2945.08 2.53 2.30  54.5 -0.373 19.06 21.36 04a60163o0282c
60163.159915  23.087  6.200     2   13 c  0   0.71 266.37407 -29.31596  2876.67  3054.88 2.40 2.18  45.3 -0.377 19.12 21.32 04a60163o0316c
60167.856751 -20.035  0.580   -35   20 o  0   1.04 266.37407 -29.31596  2410.54  6730.29 2.34 2.13 -50.2 -0.444 18.78 20.65 03a60168o0335o
60167.860009  21.122  1.456    13   19 o  0   1.11 266.37407 -29.31596  2429.51  6769.80 2.50 2.24 -51.3 -0.426 18.77 20.62 03a60168o0342o
60167.875342 -17.941  1.203  -242  291 o  0   0.47 266.37407 -29.31596  2350.53  6806.41 2.28 2.05 -54.0 -0.408 15.90 17.29 03a60168o0375o
60170.086721 -24.244 17.200    -1   12 c  0   0.93 266.37407 -29.31596  7432.05   948.48 2.58 2.15 -27.8 -0.388 19.41 21.24 04a60170o0283c
60170.090401  20.580  0.612    21   13 c  0   0.68 266.37407 -29.31596  7451.85   984.98 2.54 2.16 -28.3 -0.387 19.44 21.27 04a60170o0291c
60170.096447  20.858  0.912    16   15 c  0   0.49 266.37407 -29.31596  7392.13   902.50 2.55 2.19 -29.7 -0.392 19.41 21.24 04a60170o0304c
60170.108213  25.268 46.500     0   13 c  0   0.74 266.37407 -29.31596  7370.24  1011.96 2.52 2.17 -25.7 -0.397 19.46 21.25 04a60170o0329c
60175.071742  23.446  9.889     2   15 c  0   0.86 266.37407 -29.31596   966.03  3142.19 2.77 2.18  48.4 -0.368 18.74 21.05 04a60175o0240c
60175.075007 -22.779  9.364    -3   26 c  0   0.63 266.37407 -29.31596   986.06  3177.81 2.79 2.25  46.5 -0.367 18.40 20.47 04a60175o0247c
60175.082067  20.211  0.495    30   15 c  0   0.74 266.37407 -29.31596   926.18  3096.03 2.75 2.15  44.8 -0.375 18.75 21.13 04a60175o0262c
60175.091876  21.228  1.768    12   21 c  0   0.37 266.37407 -29.31596   907.32  3205.76 2.62 2.05  43.4 -0.379 18.87 21.24 04a60175o0283c
60176.830220  23.476 16.833     2   25 o  0   1.05 266.37407 -29.31596  8459.22  9009.46 3.92 2.61  -8.6 -0.387 18.75 20.35 03a60177o0264o
60176.834096 -21.146  1.644   -13   21 o  0   1.09 266.37407 -29.31596  8476.90  9048.59 3.40 2.58 -18.2 -0.393 18.77 20.37 03a60177o0272o
60176.839435  21.298  2.595    11   28 o  0   0.80 266.37407 -29.31596  8421.30  8968.37 4.02 2.72  -8.5 -0.378 18.73 20.39 03a60177o0283o
60176.851903  20.879  1.338    16   22 o  0   1.07 266.37407 -29.31596  8399.33  9081.68 3.52 2.65 -15.1 -0.390 18.77 20.45 03a60177o0309o
60178.072198  21.275  2.517    11   28 o  0   6.07 266.37407 -29.31596  3073.59  4937.80 2.34 2.05  81.6 -0.406 18.57 20.91 04a60178o0245o
60178.075010 -21.157  2.823   -12   35 o  0   2.52 266.37407 -29.31596  3093.66  4974.11 2.36 2.07  81.3 -0.399 18.66 20.91 04a60178o0251o
60178.081490  13.802  0.003 10945   28 o  0 7195.16 266.37407 -29.31596  3035.41  4892.78 2.48 2.16  80.6 -0.389 18.60 20.98 04a60178o0265o
60178.092243  21.258  2.818    11   32 o  0   0.84 266.37407 -29.31596  3016.08  5001.84 2.36 2.05  83.4 -0.401 18.59 20.94 04a60178o0288o
60179.808820  20.594  1.364    21   29 o  0   0.51 266.37407 -29.31596 10291.56  7063.27 2.74 2.12 -50.1 -0.408 18.75 19.98 03a60180o0223o
60179.811632 -21.089  1.573   -13   21 o  0   1.00 266.37407 -29.31596 10310.48  7103.47 2.64 2.05 -46.7 -0.420 18.73 19.96 03a60180o0229o
60179.817101 -20.527  1.033   -22   23 o  0   0.68 266.37407 -29.31596 10252.93  7021.61 2.72 2.13 -47.8 -0.409 18.79 19.96 03a60180o0241o
60179.822191  25.149 71.000     0   22 o  0   0.98 266.37407 -29.31596   487.41  6830.44 2.68 2.32 -61.7 -0.423 18.34 20.39 03a60180o0252o
60179.825901 -20.928  1.943   -15   30 o  0   0.68 266.37407 -29.31596   505.21  6869.11 2.85 2.48 -55.2 -0.414 18.26 20.38 03a60180o0260o
60179.828204  19.945  0.543    38   21 o  0   1.15 266.37407 -29.31596 10230.16  7135.42 2.66 2.10 -49.7 -0.411 18.72 19.96 03a60180o0265o
60179.831572  20.356  1.084    26   28 o  0   0.72 266.37407 -29.31596   449.85  6790.56 2.68 2.32 -60.4 -0.417 18.39 20.40 03a60180o0272o
